1.313342288,-1738
1.307668197,-1737
1.266369457,-1736
1.225551619,-1735
1.201779887,-1734
1.16439847,-1733
1.155953932,-1732
1.155405731,-1731
1.169420608,-1730
1.213925833,-1729
1.269971319,-1728
1.293162604,-1727
1.281067131,-1726
1.281849474,-1725
1.285885972,-1724
1.323606685,-1723
1.356543608,-1722
1.360375406,-1721
1.382517958,-1720
1.363122019,-1719
1.307582672,-1718
1.23846729,-1717
1.223756997,-1716
1.282355614,-1715
1.379458688,-1714
1.54651557,-1713
1.649061397,-1712
1.644869272,-1711
1.5791833,-1710
1.474001622,-1709
1.376156864,-1708
1.326280391,-1707
1.320244572,-1706
1.290909512,-1705
1.258224957,-1704
1.158484629,-1703
1.027251488,-1702
0.991476819,-1701
1.058459686,-1700
1.15548705,-1699
1.189967628,-1698
1.182149806,-1697
1.12206642,-1696
1.031712807,-1695
0.988489054,-1694
1.058814404,-1693
1.176069122,-1692
1.245839261,-1691
1.245610727,-1690
1.266477415,-1689
1.341737976,-1688
1.374325789,-1687
1.348364057,-1686
1.264465475,-1685
1.183466329,-1684
1.118311734,-1683
1.086802096,-1682
1.071843641,-1681
1.039184323,-1680
1.036488184,-1679
0.994484213,-1678
0.925828702,-1677
0.815936141,-1676
0.728197349,-1675
0.694349094,-1674
0.784680274,-1673
0.897671362,-1672
0.947425857,-1671
0.94980934,-1670
0.934426064,-1669
0.875876519,-1668
0.825398567,-1667
0.855071521,-1666
0.935916441,-1665
1.027585176,-1664
1.090319836,-1663
1.071969825,-1662
1.031907691,-1661
0.950508962,-1660
0.892067375,-1659
0.889725954,-1658
0.885912382,-1657
0.904904531,-1656
0.956792943,-1655
0.959634896,-1654
0.927968228,-1653
0.857656898,-1652
0.820089009,-1651
0.842246983,-1650
0.874115546,-1649
0.866470175,-1648
0.812073498,-1647
0.813333939,-1646
0.84122489,-1645
0.825299021,-1644
0.858838825,-1643
0.937488138,-1642
1.014439569,-1641
1.035998869,-1640
1.005383738,-1639
0.960167674,-1638
1.001807112,-1637
1.050836748,-1636
1.007488213,-1635
0.883499456,-1634
0.79148722,-1633
0.737696227,-1632
0.758075002,-1631
0.846000267,-1630
0.996350339,-1629
1.086474017,-1628
1.063359845,-1627
1.075418864,-1626
1.092230828,-1625
1.117518174,-1624
1.135967731,-1623
1.099532696,-1622
1.007183968,-1621
0.926089483,-1620
0.956450843,-1619
0.997249053,-1618
1.005150998,-1617
